hash,block,blocktime,from,label,to,label,value,fee
0xfdddbeb158c0ad269af9704ceb414a44348149c94a76775f2425826e800b5b49,10987637,2020-10-04 14:00:15,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
0xc0263092d63749264696d4d3f6bdb1eb9e79c764a7381c86831ec5386eab6b95,10987640,2020-10-04 14:01:15,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0xb3c5de142603ed9ea916272b04817392912a623addc70dc6489e0d65ec7925ac,10987643,2020-10-04 14:01:58,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0022
0x83660f2acf512708373f5f44821c6909476c627a1d7349084632e3db349f182f,10987649,2020-10-04 14:03:27,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0xbe5a4745d715941c4f0f251007ebda56ba48f1cc9c912a18959e3d0677dbbbfd,10987649,2020-10-04 14:03:27,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x146456496b584cfa7c5a4728b8e16b8ec622dd0aec82b084a8c3689d45a339b7,10987660,2020-10-04 14:05:08,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0016
0x07b737e23ccf86b2bc891f9b152e38038468bfc1fb75444cdcbf20821781b72e,10987684,2020-10-04 14:09:09,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0xe0f35805f8919808bbc4a676a593641f3f6f9ea7a8936344f3f11dae0ee535a4,10987695,2020-10-04 14:11:04,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0018
0x80284f57049d9a1fbf3f8638d35141d7ca8252a2ac235cee04188138e95434a8,10987695,2020-10-04 14:11:04,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0xd51d2097c2711490a79a786028ce16e32149e264027bf3184872184a82429b52,10987700,2020-10-04 14:11:44,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0x3391ba0f64cbdb398a4e5243c7fa115c3563ddf692f0c3a4f5118976d9f0326f,10987710,2020-10-04 14:14:10,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0x814e508ba9bfedc33c8825d3590cc57d204c08549cd59ce9437d8bf6138fcf7a,10987722,2020-10-04 14:16:21,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0x852ee9d8912d0d416be3d3f0d9936305eeb6d45d9658058dbd146a6cfc096ec0,10987857,2020-10-04 14:48:07,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0xa08c85383ea05a9bcc5763738be5b4ee76fa79cc7b678472f34e103a1f01629f,10987869,2020-10-04 14:50:49,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0028
0xb40de81600dcb9bbf2cfb7655d9e498bd2d358798593b6d58e5d14f39428c2f3,10987870,2020-10-04 14:51:01,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0xdc5613846793118730271f0a4a488293bd610ab498e6997d8bb5bb884291bf73,10987992,2020-10-04 15:19:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0022
0xf292819e375fb7bd96d03a6c9ce056c3f4e0e2ca3c67dc9efd6e8c2c0823847d,10988498,2020-10-04 17:11:56,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0014
0x1dfde1763aa6be63eacaf12ec077b98a1a8dfb8727c29f581cdd601793320b7b,10989091,2020-10-04 19:28:52,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0028
0x46e5cbf5c856224a787d29d1f1eb0e8e7e9efed1e4539bedf1e70bb66f026367,10989099,2020-10-04 19:31:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0028
0x29629fb85fa96145cd94c572c39b85c68ff77baff84a159176eb4f142a96e0c1,10989099,2020-10-04 19:31:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0028
0x6773715f7c485007d1669c0a4287a8ca2062032b0a7dfd04f0f9aaeacc60e562,10989099,2020-10-04 19:31:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0xf70cf58331d19343b9e5a98d293f3872e96f148d96cffce5ed40eeb64005085d,10989108,2020-10-04 19:33:22,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0xb2eb1597167e49d3358c6dbad82c2c50a1fa93374e52c7a84da100fb650d3748,10989111,2020-10-04 19:33:35,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0x9ef94459c34ef79480b75ecaccb9add739c75fae5138b6e6dad25cda2ded94b9,10990415,2020-10-05 00:23:59,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.004
0x7ac8cc225708524aa9a5eb8e13f941aabab2cc9c5c560406d112ad801eb08e5a,10990420,2020-10-05 00:25:01,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0xcf99a6d963399abe33a7efa912666ab0bafc2acac1a3b5a9ef390c5378a9b1b4,10990423,2020-10-05 00:25:52,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xd5134a30cd3c71abd3b5bf4563bbee6df313c1c04ba1afcdeb5d8586f1516c82,10990425,2020-10-05 00:25:57,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0x186763e51e3d69738b04b4c9d346a76faedb859e06df1e3d84401f9bd579e36f,10990431,2020-10-05 00:27:11,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0046
0xc4db3f1034acc5d818e23257f538dc70b06c3ff61ff83b5fb3603d6194e7c318,10990431,2020-10-05 00:27:11,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0046
0x408b6f1eb793d796b35535e5173e135144be1fd52426356877c75c70f3055b6b,10990435,2020-10-05 00:28:05,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0xa6958b173285f78d505cf3cfe7d2e4b717888c472409266b6898e1784a05f24c,10990447,2020-10-05 00:31:00,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.005
0x0f8687f8b2ddb15f89866479713ef06d5980e73ee620860bc0538b479ed6d178,10990447,2020-10-05 00:31:00,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xe6c1458d8fc64de72bba86ec3eb824403f27a22b94ba0766893464262c1a4513,10990447,2020-10-05 00:31:00,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0xc088be18d75d9955c963511df23011ab9e03e5de0dffc3023a2e56c5574685eb,10990447,2020-10-05 00:31:00,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0x3765ac1af4a2789aea625faeab73f8d5739e25890f63c48c4b9d33f036bcf529,10990449,2020-10-05 00:31:24,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0x6b9e5192fc92147942d3c2c307c803be69ef6969b3b34bb93c88f453cfb4e543,10990477,2020-10-05 00:37:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x9d16a78df3c6be69dfcd9c7ad92d74af0187858da8157697ac4e0d8be5fa5b30,10990477,2020-10-05 00:37:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0xb27f0e5f8b2d425d5f853af89c988e2b0486a92eb69a9ae497af1dceff40e65f,10990477,2020-10-05 00:37:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0xe9e47a7bbaa718d3d77217cfaf277d3624c1901d9494a5fd04d45b0c96189956,10990477,2020-10-05 00:37:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0xecba2c2078cdf03606e0614d068fe2e3c7dd8c46bf07edfb5745e7427c00bd1b,10990477,2020-10-05 00:37:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0049
0xf71b0c8c32ee435c319118033722a92edf6ba6f1135fa5003b6941e3749b8c61,10990477,2020-10-05 00:37:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0046
0x05668763c0535e3a2e056b9140caed794bb7efbc9a9dd5554a563daa7d154bb1,10990479,2020-10-05 00:37:31,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0033
0x5020c4a44d0566458263148ceaea75fe14417d4cd5be810c1c81cd040d8b7fa3,10990482,2020-10-05 00:37:56,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0x90e55e59cb2f6067f9eae541d41799ee8ffcca96eef26ebd695b974606b03d22,10990490,2020-10-05 00:39:10,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x2afe7bd328e95fc55c6c6be15bcfa87841f9b4e79dd040fd42f73cc22a46c494,10990496,2020-10-05 00:40:05,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0033
0x052fbfdf6b095096d4990e25c8247a3a3915f3bad10bdf3951fc38c3143141fa,10990746,2020-10-05 01:35:23,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x592d60bb18b51061a75a42abb349000282f3f700c142616985e4c91c8069749e,10990746,2020-10-05 01:35:23,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0x57aa60f42b18ea6595b8a4c4f7cd402e6ddad604b58d419a8bff8d450ef0284c,10993801,2020-10-05 13:20:16,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
0x6ea34d00c43028672ff5458e21a523c93f9b95dc6494e8634dbd7ef5565ff44b,10993810,2020-10-05 13:22:16,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0xb67b7c21ab3d194aaca8d95826ec942064108c29e226dc71d54a5189269d8c42,10993855,2020-10-05 13:33:43,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0029
0x1da183e6ec1bfd928a1eb7a03bab660e2f14a0bd6f067bb256b9f4dc44ddd9ab,10994181,2020-10-05 14:46:14,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0xbdb0f51f830408d018796d7179826936860120d1c7a320d98b2c957ba5ab6573,10994193,2020-10-05 14:48:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0x1401a7a13c2a8b713a42fb4ae43b03a83f26ccafaeefb56e6a4fdf3cd1c94d8b,10994193,2020-10-05 14:48:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0x286c26f61f0bbc63f7c51037d12aa51305b231809b61712edbae4fe7787f2db9,10994193,2020-10-05 14:48:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x478e5270f92cf1ec132cfd1c2244e17f09ab4180ffa1776555d855eaa8b78b96,10994193,2020-10-05 14:48:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x3c5720472f794fcda32fba64e72c2f4cc6fd3c8a08ef9945fe4f258d6c3f44f1,10994193,2020-10-05 14:48:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0xbc0faee6f2bddcb8def14ca31164b8871268ccf20e2cbd5889a98df1f9e3ef07,10994562,2020-10-05 16:10:11,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0043
0xa56dfa0578970710130bb431d746e5d1b83835c2dec2d1267c0139144351c51f,10994562,2020-10-05 16:10:11,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0046
0x5c0aca1a74baee73d2b10e01bb29b79a88200bbc692e42866c77e4db0735435e,10994567,2020-10-05 16:11:13,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0057
0x9749ea0e3c53264b0a9987bc06718090c61cfb34444b2d3d4dfe792cfd927f4a,10994568,2020-10-05 16:11:22,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0067
0x3a235b984218a7de1d2e2a0ff8d15499515cbccdde18e66c383eecf8f0f2ad8f,10994576,2020-10-05 16:12:44,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0056
0x19958d2ae79644661132676276a7c27ac9acff3854a2c8a1488e8b01d41c8ac6,10994578,2020-10-05 16:13:08,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0042
0xe50dcc1498a82a41063186b0f74b901f4994eaec0191d936837b0c3d14c9cea5,10994585,2020-10-05 16:14:48,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xed290d22edad6be71d1a2b6688b8f06fe77be99b271c8bcb52466984691b51df,10995240,2020-10-05 18:37:23,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x854f6318a27d3ca37c95010559b23e215f63198daadf9cce79a5a8ea25247034,10995240,2020-10-05 18:37:23,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0xaed694c8142ac97bfe7dfb2ca2c806d216cbf99a0c1c4ad4d2704fd2f7770cb6,10995242,2020-10-05 18:37:33,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x70dc377cf6540fe058f15c8b90d6834cef52603c2247e88e577192bae3ab9d29,10995326,2020-10-05 18:57:25,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0x07bef9fb0e57b754d9a60b59b10739aa662629875a8b3bdc36a0e328f6f95108,10995723,2020-10-05 20:27:27,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0023
0x0ffc3d51240194d30d0e6ee35df424391143749216d12585400966f21f1594c4,10995955,2020-10-05 21:21:39,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x309a72f96a23fe56a7a27116c71e7713c991b2ae3fd03214e38ae6e858aca017,10996259,2020-10-05 22:27:33,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0xc002fcc20c57fba3ab644e584d7d06a2028622f420bd4d5d36273c03d26838b2,10996260,2020-10-05 22:27:52,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0032
0x10bb313f5284ec2744a74764ab693f1965b118e63c35f97474d0056b515ca1dd,10996362,2020-10-05 22:50:02,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0xb054aaedebc6dcfda54362a2558e36a60af53ddf758ca1e21f0c97b1034527af,10996364,2020-10-05 22:50:09,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0035
0x82fcddd046cc789cc5e17138faca2d74addc7cd2b5beabdfec0815418829f2e7,10996371,2020-10-05 22:50:58,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0033
0xaca353e45d317e0318190bbf7097a7ed036960d1094cf7b0cf0e03a40ccf43d0,10996383,2020-10-05 22:53:02,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0028
0x6e4a4cefad068dd5359d17fe4c4b88302d7e450083eeb4b8a4800fc9f55bdbdb,10996390,2020-10-05 22:54:29,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0xfc7b2e3d7f9d5e6a4fa12de37e4aee0a9c39bfa7c1fedd3a9a1e747493746670,10996782,2020-10-06 00:21:50,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xca6cee0c5e8d7ed7376c20681c18cd340241e110c90f178ae5da29ab5ca26ec6,10996783,2020-10-06 00:21:56,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0044
0xe03fdeb0b037eeee9a64ff6f1ebd8876c205ff7618c9f7fdb9edcb3f29c42f7f,10996868,2020-10-06 00:40:43,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0043
0x3cb15bbe404ccd1bc222edf6570b576a950339a51c0bf9413ef52864031154a8,10996940,2020-10-06 00:55:17,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0023
0x20983cc89bea6e4167b7a5e8b0699909ff19e9299b26cb0d1f97450dd474f2f3,10996940,2020-10-06 00:55:17,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x66b7d8cb6569d302d593f8b732ed07de3ceb55b476d59a085439c9808e9c85e8,10996940,2020-10-06 00:55:17,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0052
0xce9f2d90b747d1e51cd468e049fc6da0ae0f962ce435e7a4c728e7346b165a1f,10996940,2020-10-06 00:55:17,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.003
0x2c26d9cc507993a25447cc91760449a6b976cf20b035e41432a6ff3e5dcbdfb5,10997021,2020-10-06 01:14:16,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0x1ba2ec2b1bed5fda1712031f2e623875739e46eeb9b253bfe607e69ef3327a39,10997032,2020-10-06 01:17:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x48f794734403c1cc5046de74bff42c66d3a471734795389904776aaa9b21dbc3,10997032,2020-10-06 01:17:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0x3e8b9368d5703a93374f9cc4b700db03de697a2bd6102edeac542eba00aabf8e,10997032,2020-10-06 01:17:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xb02a5e1e2374fd9a21833814621d000e47bf896393c9cfea0927d0390057dc2b,10997032,2020-10-06 01:17:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0041
0x022ad4d19824407d6b424bbede763e11cc063e15396a306e17ce1864885bee66,10997042,2020-10-06 01:19:50,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0xde15932e379edecc81a1a589aca3bee770feb0a8d36b1abd213fd3ea4dea6115,10997051,2020-10-06 01:20:33,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xc904bc4b237b4bbf0e3e921c19a37e9b456995ba6a6e1f52d5e043c2929b8ac0,10997061,2020-10-06 01:23:45,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0x09ed40f5d1da9a2c3093fa8d667b62708861af1e1104970f053dc98378a58dc4,10997131,2020-10-06 01:37:49,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0x287db9518e5f093ba445155337166f57456ca3241d91d18b196ff2c42f0fd4aa,10997139,2020-10-06 01:39:17,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
0x32ac57fd0e8755f890ec367ef7935355fc5a357a7a13399ac0faf08dc8d37ca4,11000356,2020-10-06 13:37:22,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x29c99122dc0a0b90cf1c4c3641db83e8b63084e763d818a379fd22f3e89543b3,11000362,2020-10-06 13:38:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0xa135a862479bf8dd8b160e77c77744cb862dbd66c4bdbf07378b48b3b5103fec,11000366,2020-10-06 13:40:56,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.002
0xd3a3ef508bb65f0ff43222566ff93bc7a3be909c320540dee254103a3714aa02,11000368,2020-10-06 13:41:14,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0xaa2984a61de60e5da3fefdb1deaf01cd4d9478a7a27f968f24cb613e41b7aada,11000370,2020-10-06 13:41:52,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.002
0x8bf05d99cb39de0be93f6fe779ca35816ef85f267389f2c76e19a89277580ecb,11000374,2020-10-06 13:42:53,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0xdbbb7653d9eae284951da6dc77e7a6f181940e85eb3a61153608bd71d2d98658,11000381,2020-10-06 13:44:23,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0xd2e32cf584470a1d29dbed9cd7d69139d79332352a3085dd95623a74252a6a7f,11000386,2020-10-06 13:45:51,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x9898bf3dd5ae576952ae0e724078019100ec834be12c7b90c2cf7180b19a9451,11000395,2020-10-06 13:49:09,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0x87fbc7f030293ea82f503c0dfe9bdfde68a7765befc13fec0e65fdeb08144d5c,11000401,2020-10-06 13:50:14,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
